country/area,wiki-name,status,production-start-year,operator,owner,parent,lat,lng,location-accuracy,"subnational-unit-(province,-state)",gem-region,unit-id,url,country-list,discovery-year,fid-year,production---oil-(million-bbl/y),production-year---oil,production---gas-(million-m³/y),production-year---gas,"production---total-(oil,-gas-and-hydrocarbons)-(million-boe/y)"
Argentina,Campamento Central - Bella Vista Este Oil and Gas Field (Argentina),operating,,Ypf S.A.,,,-45.8203,-67.51492,exact,Chubut,Americas,OG0017222,https://www.gem.wiki/Campamento_Central_-_Bella_Vista_Este_Oil_and_Gas_Field_%28Argentina%29,,,,0.9804074928,2024,2.776494167,2024,0.996741607984461
Argentina,Campamento Uno Oil and Gas Field (Argentina),operating,,Ypf S.A.,,,-38.90865,-69.16472,exact,Neuquén,Americas,OG0017223,https://www.gem.wiki/Campamento_Uno_Oil_and_Gas_Field_%28Argentina%29,,,,0.1802667632,2024,30.2313075,2024,0.35811754522250006
Argentina,Campo Boleadoras Oeste Oil and Gas Field (Argentina),operating,,Compañía General De Combustibles S.A.,,,-50.76021,-70.83438,exact,Santa Cruz,Americas,OG0017224,https://www.gem.wiki/Campo_Boleadoras_Oeste_Oil_and_Gas_Field_%28Argentina%29,,,,0.005327305889,2023,18.48158743,2023,0.11405448473969002
Argentina,Campo Duran Oil and Gas Field (Argentina),operating,,Tecpetrol Sa,YPF (30%);Other (70%),YPF (30%);Other (70%),-22.1709,-63.6434,exact,Salta,Americas,OG0017225,https://www.gem.wiki/Campo_Duran_Oil_and_Gas_Field_%28Argentina%29,,,,0.1881523224,2022,210.28773,2022,1.42527503799
Argentina,Campo Indio Oil and Gas Field (Argentina),operating,,Compañía General De Combustibles S.A.,Compañía General De Combustibles S.A. (100%),Corporacion America International (nan%),-50.81124,-70.79485,exact,Santa Cruz,Americas,OG0017226,https://www.gem.wiki/Campo_Indio_Oil_and_Gas_Field_%28Argentina%29,,,,0.0613533059,2024,156.3242562,2024,0.9810089051246
Argentina,Cañadon Alfa-Ara-Ara Sur-Antares-Argo (Tierra del Fuego) Oil and Gas Field (Argentina),operating,,Total Austral S.A.,TotalEnergies Austral S.A. (37.5%);Wintershall Energia SA (37.5%);Pan American Energy (25%),TotalEnergies (37.5%);BASF SE (27.3%);LetterOne Holdings (10.2%);Bridas Corp. (12.5%);BP (12.5%),-52.71909,-68.4018,approximate,Tierra del Fuego,Americas,OG0017228,https://www.gem.wiki/Ca%C3%B1adon_Alfa-Ara-Ara_Sur-Antares-Argo_%28Tierra_del_Fuego%29_Oil_and_Gas_Field_%28Argentina%29,,,,0.3210102331,2024,961.8367215,2024,5.9794956656844995
Argentina,Cañadon Amarillo Oil and Gas Field (Argentina),operating,,Ypf S.A.,,,-36.97898,-69.39773,exact,Mendoza,Americas,OG0017229,https://www.gem.wiki/Ca%C3%B1adon_Amarillo_Oil_and_Gas_Field_%28Argentina%29,,,,0.3143011118,2024,6.021843,2024,0.349727614169
Argentina,Cañadon de la Escondida Oil and Gas Field (Argentina),operating,,Ypf S.A.,YPF,YPF,-46.43246,-68.60909,exact,Santa Cruz,Americas,OG0017230,https://www.gem.wiki/Ca%C3%B1adon_de_la_Escondida_Oil_and_Gas_Field_%28Argentina%29,,1961,,1.741776681,2024,0.02596366667,2024,1.7419294252510196
Argentina,Cañadon Grande Oil and Gas Field (Argentina),operating,,Pan American Energy Sl,Pan American Energy (100%),Bridas Corp. (50%);BP (50%),-45.7956,-68.30559,exact,Chubut,Americas,OG0017231,https://www.gem.wiki/Ca%C3%B1adon_Grande_Oil_and_Gas_Field_%28Argentina%29,,,,2.142346033,2024,14.83675725,2024,2.22963067590175
Argentina,Cañadon Leon (Santa Cruz) - CGC Oil and Gas Field (Argentina),operating,,Gcg Energia,Compañía General De Combustibles S.A. (100%),Corporacion America International (nan%),-46.69649,-67.36275,exact,Santa Cruz,Americas,OG0017232,https://www.gem.wiki/Ca%C3%B1adon_Leon_%28Santa_Cruz%29_-_Sinopec_Oil_and_Gas_Asset_%28Argentina%29,,,,0.3530000553,2022,0.04922,2022,0.35328961656
Argentina,Cañadon Leon (Santa Cruz) - YPF Oil and Gas Field (Argentina),operating,,Ypf S.A.,YPF (100%),YPF (100%),-46.6525,-67.68494,exact,Santa Cruz,Americas,OG0017233,https://www.gem.wiki/Ca%C3%B1adon_Leon_%28Santa_Cruz%29_-_YPF_Oil_and_Gas_Asset_%28Argentina%29,,,,1.951736106,2024,61.47889665,2024,2.31341645499195
Argentina,Cañadon Minerales Oil and Gas Field (Argentina),operating,,Cgc Energia Sau,,,-46.75725,-67.66323,exact,Santa Cruz,Americas,OG0017234,https://www.gem.wiki/Ca%C3%B1adon_Minerales_Oil_Field_%28Argentina%29,,,,0.4825202687,2024,7.007489,2024,0.523745326487
Argentina,Cañadon Pedro Oil and Gas Field (Argentina),operating,,Pan American Energy Sl,,,-45.82392,-68.48848,exact,Chubut,Americas,OG0017235,https://www.gem.wiki/Ca%C3%B1adon_Pedro_Oil_and_Gas_Field_%28Argentina%29,,,,0.2356659284,2024,6.31364225,2024,0.27280908575675
Argentina,Cañadon Seco (Santa Cruz) - CGC Oil and Gas Field (Argentina),operating,,Cgc Energia Sau,Compañía General De Combustibles S.A. (100%),Corporacion America International (nan%),-46.53929,-67.55815,exact,Santa Cruz,Americas,OG0017236,https://www.gem.wiki/Ca%C3%B1adon_Seco_%28Santa_Cruz%29_-_Sinopec_Oil_and_Gas_Asset_%28Argentina%29,,1943,,0.7169710423,2024,118.705446,2024,1.4153151811179998
Argentina,Cañadon Seco (Santa Cruz) - YPF Oil and Gas Field (Argentina),operating,,Ypf Sa,,,-46.57033,-67.6469,exact,Santa Cruz,Americas,OG0017237,https://www.gem.wiki/Ca%C3%B1adon_Seco_%28Santa_Cruz%29_-_YPF_Oil_and_Gas_Asset_%28Argentina%29,,1943,,0.9241178579,2022,21.22747,2022,1.04899906391
Argentina,Cañadon Yatel Oil and Gas Field (Argentina),operating,,Ypf S.A.,,,-46.51685,-69.56584,exact,Santa Cruz,Americas,OG0017238,https://www.gem.wiki/Ca%C3%B1adon_Yatel_Oil_and_Gas_Field_%28Argentina%29,,,,0.1195516116,2024,18.1601735,2024,0.22638791230049998
Argentina,Centenario Centro Oil and Gas Field (Argentina),operating,,Pluspetrol S.A.,PlusPetrol S.A. (100%),PlusPetrol S.A. (100%),-38.90285,-68.2278,exact,Neuquén,Americas,OG0017239,https://www.gem.wiki/Centenario_Centro_Oil_and_Gas_Field_%28Argentina%29,,,,0.1045460687,2024,398.31821,2024,2.4478520981300003
Argentina,Cerro Bandera Oil and Gas Field (Argentina),operating,,Oilstone Energia S.A.,,,-38.95523,-69.54499,exact,Neuquén,Americas,OG0017240,https://www.gem.wiki/Cerro_Bandera_Oil_and_Gas_Field_%28Argentina%29,,,,0.2395256461,2024,39.21127475,2024,0.47020557545425
Argentina,Cerro Dragon Oil and Gas Field (Argentina),operating,,Pan American Energy Sl,Pan American Energy (100%),Bridas Corp. (50%);BP (50%),-45.7388,-68.31901,exact,Chubut,Americas,OG0017241,https://www.gem.wiki/Cerro_Dragon_Oil_and_Gas_Field_%28Argentina%29,,,,2.605630905,2024,134.5078473,2024,3.3969405706659
Argentina,Cerro Fortunoso Oil and Gas Field (Argentina),operating,,Ypf S.A.,,,-36.21988,-69.38061,exact,Mendoza,Americas,OG0017242,https://www.gem.wiki/Cerro_Fortunoso_Oil_and_Gas_Field_%28Argentina%29,,,,0.9236696027,2024,75.95188885,2024,1.3704945648045501
Argentina,Cerro Grande Oil and Gas Field (Argentina),operating,,Ypf S.A.,,,-46.44795,-68.85797,exact,Santa Cruz,Americas,OG0017243,https://www.gem.wiki/Cerro_Grande_Oil_and_Gas_Field_%28Argentina%29,,,,1.137999326,2024,10.77645467,2024,1.20139720882361
Argentina,Cerro Hamaca Oeste Oil and Gas Field (Argentina),operating,,Ypf S.A.,,,-37.44457,-68.60477,exact,Neuquén,Americas,OG0017244,https://www.gem.wiki/Cerro_Hamaca_Oeste_Oil_and_Gas_Field_%28Argentina%29,,,,0.1024307152,2023,2.2265,2023,0.1155292147
Argentina,Cerro Huanul Sur Oil and Gas Field (Argentina),operating,,Pluspetrol S.A.,,,-37.44052,-68.36763,exact,Mendoza,Americas,OG0017245,https://www.gem.wiki/Cerro_Huanul_Sur_Oil_and_Gas_Field_%28Argentina%29,,,,0.4834967487,2024,1.7377285,2024,0.4937198054655
Argentina,Cerro Morado Este Oil and Gas Field (Argentina),operating,2018,Ypf S.A.,,,-37.3818,-68.54705,exact,Mendoza,Americas,OG0017246,https://www.gem.wiki/Cerro_Morado_Este_Oil_and_Gas_Field_%28Argentina%29,,,,0.3415863641,2024,3.171691833,2024,0.36024542715353897
Argentina,Cerro Norte (Santa Cruz) - Selva Maria Oil and Gas Field (Argentina),operating,,Selva Maria Oil Sa,,,-51.87037,-69.34302,exact,Santa Cruz,Americas,OG0017247,https://www.gem.wiki/Cerro_Norte_%28Santa_Cruz%29_-_Selva_Maria_Oil_and_Gas_Asset_%28Argentina%29,,,,0.01030023938,2022,37.34547,2022,0.23000363939
Argentina,Cerro Tortuga Oil and Gas Field (Argentina),operating,,Pan American Energy Sl,,,-45.63078,-68.23347,exact,Chubut,Americas,OG0017248,https://www.gem.wiki/Cerro_Tortuga_Oil_and_Gas_Field_%28Argentina%29,,,,0.2852904397,2024,34.50844138,2024,0.48830360033854003
Argentina,Chachahuen Sur Oil and Gas Field (Argentina),operating,2013,Ypf S.A.,,,-37.34937,-68.88932,exact,Mendoza,Americas,OG0017249,https://www.gem.wiki/Chachahuen_Sur_Oil_and_Gas_Field_%28Argentina%29,,,,3.872482264,2024,14.41685517,2024,3.9572966229651096
Argentina,Chango Norte-Porcelana Oil and Gas Field (Argentina),operating,,Tecpetrol S.A.,,,-22.88569,-64.16763,exact,Salta,Americas,OG0017250,https://www.gem.wiki/Chango_Norte-Porcelana_Oil_and_Gas_Field_%28Argentina%29,,,,0.008303423648,2024,40.75444,2024,0.248061794168
Argentina,Charco Bayo Oil and Gas Field (Argentina),operating,,Petrolera Aconcagua Energia S.A.,,,-38.2202,-68.1089,exact,Rio Negro,Americas,OG0017251,https://www.gem.wiki/Charco_Bayo_Oil_and_Gas_Field_%28Argentina%29,,,,0.3568025444,2024,111.9728385,2024,1.0155387532955
Argentina,Chañares Herrados (Mendoza) - Chañares Energia Oil and Gas Field (Argentina),operating,,Petrolera Aconcagua Energia S.A.,,,-33.359,-68.9894,exact,Mendoza,Americas,OG0017252,https://www.gem.wiki/Cha%C3%B1ares_Herrados_%28Mendoza%29_-_Cha%C3%B1ares_Energia_Oil_and_Gas_Asset_%28Argentina%29,,,,0.4111456711,2022,2.61467,2022,0.42652777471
Argentina,Chihuido de la Salina Centro Norte Oil and Gas Field (Argentina),operating,,Ypf S.A.,,,-36.9982,-69.5868,exact,Mendoza,Americas,OG0017253,https://www.gem.wiki/Chihuido_de_la_Salina_Centro_Norte_Oil_and_Gas_Field_%28Argentina%29,,,,0.01096354046,2024,35.83875383,2024,0.22180292924189002
Argentina,Chihuido de la Salina Centro Sur Oil and Gas Field (Argentina),operating,,Ypf S.A.,,,-37.03284,-69.57789,exact,Mendoza,Americas,OG0017254,https://www.gem.wiki/Chihuido_de_la_Salina_Centro_Sur_Oil_and_Gas_Field_%28Argentina%29,,,,7.3464864e-06,2024,43.43062,2024,0.2555096839464
Argentina,Chihuido de la Salina Sur Oil and Gas Field (Argentina),operating,,Ypf S.A.,,,-37.08532,-69.59125,exact,Mendoza,Americas,OG0017255,https://www.gem.wiki/Chihuido_de_la_Salina_Sur_Oil_and_Gas_Field_%28Argentina%29,,,,0.01164420964,2023,29.64979558,2023,0.18607395703714003
Argentina,Chihuido de la Sierra Negra Oil and Gas Field (Argentina),operating,,Ypf S.A.,,,-37.31702,-69.31679,exact,Neuquén,Americas,OG0017256,https://www.gem.wiki/Chihuido_de_la_Sierra_Negra_Oil_and_Gas_Field_%28Argentina%29,,,,1.066579081,2024,30.31670533,2024,1.24493225845639
Argentina,Coiron (Chubut) Oil and Gas Field (Argentina),operating,,Pan American Energy Sl,Pan American Energy,Bridas Corp.;BP,-45.74856,-68.27393,exact,Chubut,Americas,OG0017257,https://www.gem.wiki/Coiron_%28Chubut%29_Oil_and_Gas_Field_%28Argentina%29,,,,0.1763463222,2024,861.3843963,2024,5.2438707256329
Argentina,Coiron Amargo Sur Este Oil and Gas Field (Argentina),operating,2010,Pan American Energy Sl,Pan American Energy (55%);Madalena (35%);Gas y Petroleo de Neuquen (10%),Bridas Corp. (27.5%);BP (27.5%);Centaurus Energy (35%);GyP Neuquén (10%),-38.36341,-68.35677,exact,Neuquén,Americas,OG0017258,https://www.gem.wiki/Coiron_Amargo_Sur_Este_Oil_and_Gas_Field_%28Argentina%29,,,,2.128132648,2024,14.7758935,2024,2.2150592294604996
Argentina,Coiron Amargo Sur Oeste Oil and Gas Field (Argentina),operating,2018,Shell Argentina S.A.,Shell Argentina (90%);Gas y Petroleo de Neuquen (10%),Shell plc (90%);GyP Neuquén (10%),-38.4113,-68.4588,exact,Neuquén,Americas,OG0017259,https://www.gem.wiki/Coiron_Amargo_Sur_Oeste_Oil_and_Gas_Field_%28Argentina%29,,,,4.109742323,2024,59.58955325,2024,4.46030766476975
Argentina,Confluencia Sur Oil and Gas Field (Argentina),operating,,Petrolera Aconcagua Energia S.A.,,,-36.95368,-69.59608,exact,Mendoza,Americas,OG0017260,https://www.gem.wiki/Confluencia_Sur_Oil_and_Gas_Field_%28Argentina%29,,1995,,0.2085176767,2024,2.873085333,2024,0.22542003771403898
Argentina,Cruz de Lorena Oil and Gas Field (Argentina),operating,2013,Shell Argentina S.A.,Shell Argentina (90%);Gas y Petroleo de Neuquen (10%),Shell plc (90%);GyP Neuquén (10%),-38.32213,-68.4977,exact,Neuquén,Americas,OG0017261,https://www.gem.wiki/Cruz_de_Lorena_Oil_and_Gas_Field_%28Argentina%29,,,,6.130710741,2024,81.355507,2024,6.609325188681
Argentina,Cupen Mahuida Oil and Gas Field (Argentina),operating,,Ypf S.A.,,,-38.74678,-68.9207,exact,Neuquén,Americas,OG0017262,https://www.gem.wiki/Cupen_Mahuida_Oil_and_Gas_Field_%28Argentina%29,,,,0.3527096332,2024,566.153982,2024,3.683393509306
Argentina,Desfiladero Bayo (Mendoza) Oil and Gas Field (Argentina),operating,,Ypf Sa,,,-37.33979,-69.03998,exact,Mendoza,Americas,OG0017263,https://www.gem.wiki/Desfiladero_Bayo_%28Mendoza%29_Oil_and_Gas_Field_%28Argentina%29,,,,0.408085306,2022,17.64894,2022,0.51191402002
Argentina,Desfiladero Bayo (Neuquén) Oil and Gas Field (Argentina),operating,,Ypf Sa,,,-37.33979,-69.03998,exact,Neuquén,Americas,OG0017264,https://www.gem.wiki/Desfiladero_Bayo_%28Neuqu%C3%A9n%29_Oil_and_Gas_Field_%28Argentina%29,,,,0.1662857698,2022,4.19778,2022,0.19098130954
Argentina,Desfiladero Bayo Este Oil and Gas Field (Argentina),operating,,Ypf S.A.,,,-37.31206,-68.95304,exact,Mendoza,Americas,OG0017265,https://www.gem.wiki/Desfiladero_Bayo_Este_Oil_and_Gas_Field_%28Argentina%29,,,,0.2001386646,2024,3.5014815,2024,0.22073788026449997
Argentina,Diadema (Chubut) - Compañías Asociadas Oil and Gas Field (Argentina),operating,,Compañías Asociadas Petroleras S.A.,Compañías Asociadas Petroleras S.A,Compañías Asociadas Petroleras S.A,-45.74087,-67.70008,exact,Chubut,Americas,OG0017266,https://www.gem.wiki/Diadema_%28Chubut%29_-_Compa%C3%B1%C3%ADas_Asociadas_Oil_and_Gas_Asset_%28Argentina%29,,,,3.746478658,2024,35.573703,2024,3.955758752749
Argentina,El Cerrito Oeste Oil and Gas Field (Argentina),operating,2017,Compañía General De Combustibles S.A.,,,-50.6172,-71.2053,exact,Santa Cruz,Americas,OG0017267,https://www.gem.wiki/El_Cerrito_Oeste_Oil_and_Gas_Field_%28Argentina%29,,,,0.1311317977,2024,423.7150435,2024,2.6238473986105
Argentina,El Condor (Santa Cruz) Oil and Gas Field (Argentina),operating,,Compañía General De Combustibles Sa,,,-52.20481,-68.90076,exact,Santa Cruz,Americas,OG0017268,https://www.gem.wiki/El_Condor_%28Santa_Cruz%29_Oil_and_Gas_Field_%28Argentina%29,,,,0.01355231757,2022,34.83289,2022,0.21847420944
Argentina,El Corcobo Norte (La Pampa) Oil and Gas Field (Argentina),operating,,Pluspetrol S.A.,PlusPetrol S.A. (100%),PlusPetrol S.A. (100%),-37.4613,-68.2281,exact,La Pampa,Americas,OG0017269,https://www.gem.wiki/El_Corcobo_Norte_%28La_Pampa%29_Oil_and_Gas_Field_%28Argentina%29,,,,0.943037581,2024,1.020418333,2024,0.949040702053039
Argentina,El Corcobo Norte (Mendoza) Oil and Gas Field (Argentina),operating,,Pluspetrol S.A.,PlusPetrol S.A. (100%),PlusPetrol S.A. (100%),-37.4464,-68.28427,exact,Mendoza,Americas,OG0017270,https://www.gem.wiki/El_Corcobo_Norte_%28Mendoza%29_Oil_and_Gas_Field_%28Argentina%29,,,,1.183841516,2024,9.614215585,2024,1.240401946286555
Argentina,El Cordon (Santa Cruz) - YPF Oil and Gas Field (Argentina),operating,,Ypf Sa,,,-46.67374,-67.90647,exact,Santa Cruz,Americas,OG0017271,https://www.gem.wiki/El_Cordon_%28Santa_Cruz%29_-_YPF_Oil_and_Gas_Asset_%28Argentina%29,,,,0.2234018083,2022,12.33917,2022,0.29599314541
Argentina,El Destino Oil and Gas Field (Argentina),operating,,Ypf S.A.,,,-46.77933,-68.08918,exact,Santa Cruz,Americas,OG0017272,https://www.gem.wiki/El_Destino_Oil_and_Gas_Field_%28Argentina%29,,,,0.168617302,2024,3.119569833,2024,0.186969731327539
Argentina,El Guadal (Santa Cruz) - YPF Oil and Gas Field (Argentina),operating,,Ypf Sa,,,-46.40762,-69.25726,exact,Santa Cruz,Americas,OG0017273,https://www.gem.wiki/El_Guadal_%28Santa_Cruz%29_-_YPF_Oil_and_Gas_Asset_%28Argentina%29,,,,0.8468918192,2022,10.24606,2022,0.90716939018
Argentina,El Huemul Oil and Gas Field (Argentina),operating,,Cgc Energia Sau,Compañía General De Combustibles S.A. (100%),Corporacion America International (nan%),-46.58577,-68.28081,exact,Santa Cruz,Americas,OG0017274,https://www.gem.wiki/El_Huemul_Oil_and_Gas_Field_%28Argentina%29,,1957,,1.755385933,2024,257.4177648,2024,3.2697746433184
Argentina,El Mangrullo Oil and Gas Field (Argentina),operating,,Pampa Energia S.A.,Pampa Energia SA (100%),Pampa Energia SA (100%),-38.54681,-69.48763,exact,Neuquén,Americas,OG0017275,https://www.gem.wiki/El_Mangrullo_Oil_and_Gas_Field_%28Argentina%29,,,,0.01728088742,2024,2629.080619,2024,15.484162168996999
Argentina,El Medanito Oil and Gas Field (Argentina),operating,,Petroleos Sudamericanos S.A.,,,-38.0148,-67.961,exact,Rio Negro,Americas,OG0017276,https://www.gem.wiki/El_Medanito_Oil_and_Gas_Field_%28Argentina%29,,,,0.4190666568,2024,20.6461155,2024,0.5405277542865
Argentina,El Orejano Oil and Gas Field (Argentina),operating,,Ypf S.A.,YPF (50%);Dow Chemical (50%),YPF (50%);Dow Chemical (50%),-37.97092,-69.21222,exact,Neuquén,Americas,OG0017277,https://www.gem.wiki/El_Orejano_Oil_and_Gas_Field_%28Argentina%29,,,,0.01159470695,2024,416.786638,2024,2.463550498304
Argentina,El Porton Norte (Neuquén) Oil and Gas Field (Argentina),operating,,Ypf Sa,,,-37.13031,-69.65735,exact,Neuquén,Americas,OG0017278,https://www.gem.wiki/El_Porton_Norte_%28Neuqu%C3%A9n%29_Oil_and_Gas_Field_%28Argentina%29,,,,0.009602448966,2022,131.85169,2022,0.785285941236
Argentina,El Porton Sur (Neuquén) Oil and Gas Field (Argentina),operating,,Ypf Sa,,,-37.16466,-69.65563,exact,Neuquén,Americas,OG0017279,https://www.gem.wiki/El_Porton_Sur_%28Neuqu%C3%A9n%29_Oil_and_Gas_Field_%28Argentina%29,,,,0.00748989384,2022,80.88158,2022,0.48331622898
Argentina,El Puma (Santa Cruz) Oil and Gas Field (Argentina),operating,,Compañía General De Combustibles S.A.,,,-50.6105,-71.3457,exact,Santa Cruz,Americas,OG0017280,https://www.gem.wiki/El_Puma_%28Santa_Cruz%29_Oil_and_Gas_Field_%28Argentina%29,,,,0.01906763327,2024,249.9796792,2024,1.4896980860036
Argentina,El Renegado Oil and Gas Field (Argentina),operating,,Pluspetrol S.A.,,,-37.48881,-68.24074,exact,La Pampa,Americas,OG0017281,https://www.gem.wiki/El_Renegado_Oil_and_Gas_Field_%28Argentina%29,,,,0.2595699603,2024,1.359783167,2024,0.26756956467146104
Argentina,El Salitral Oil and Gas Field (Argentina),operating,,Capex S.A.,,,-38.91621,-68.3906,exact,Neuquén,Americas,OG0017282,https://www.gem.wiki/El_Salitral_Oil_and_Gas_Field_%28Argentina%29,,,,0.08371987028,2024,269.9412433,2024,1.6717842046139
Argentina,El Sosneado Oil and Gas Field (Argentina),operating,,Petroquimica Comodoro Rivadavia S.A.,,,-35.00786,-69.49352,exact,Mendoza,Americas,OG0017283,https://www.gem.wiki/El_Sosneado_Oil_and_Gas_Field_%28Argentina%29,,1965,,0.2566660894,2024,6.604285665,2024,0.295519101967195
Argentina,El Tordillo (Chubut) Oil and Gas Field (Argentina),operating,,Tecpetrol S.A.,Tecpetrol S.A. (52.1%);YPF (12.2%);other (35.7%),Tecpetrol S.A. (52.1%);YPF (12.2%),-45.88135,-67.91038,exact,Chubut,Americas,OG0017284,https://www.gem.wiki/El_Tordillo_%28Chubut%29_Oil_and_Gas_Field_%28Argentina%29,,1936,,1.759424377,2024,59.745171,2024,2.110905217993
Argentina,El Trapial Oil and Gas Field (Argentina),operating,,Chevron Argentina S.R.L.,Chevron Argentina SRL (100%),Chevron (100%),-37.40057,-69.32154,exact,Neuquén,Americas,OG0017285,https://www.gem.wiki/El_Trapial_Oil_and_Gas_Field_%28Argentina%29,,1991,,1.180370703,2024,69.36528135,2024,1.58844665318205
Argentina,El Trebol Oil and Gas Field (Argentina),operating,,Ypf S.A.,YPF,YPF,-45.8284,-67.83806,exact,Chubut,Americas,OG0017286,https://www.gem.wiki/El_Trebol_Oil_and_Gas_Field_%28Argentina%29,,,,1.873721873,2024,2.288963667,2024,1.887187846252961
Argentina,El Triangulo (Chubut) Oil and Gas Field (Argentina),operating,,Ypf Sa,,,-45.83897,-68.10054,exact,Chubut,Americas,OG0017287,https://www.gem.wiki/El_Triangulo_%28Chubut%29_Oil_and_Gas_Field_%28Argentina%29,,,,0.3141485268,2022,0.89696,2022,0.31942534248
Argentina,Escalante Oil and Gas Field (Argentina),operating,,Ypf S.A.,,,-45.7526,-67.86222,exact,Chubut,Americas,OG0017288,https://www.gem.wiki/Escalante_Oil_and_Gas_Field_%28Argentina%29,,,,0.7478039014,2024,12.0464965,2024,0.8186734403095
Argentina,Escorial (Santa Cruz) Oil and Gas Field (Argentina),operating,,Pan American Energy Sl,,,-46.0302,-68.6549,exact,Santa Cruz,Americas,OG0017289,https://www.gem.wiki/Escorial_%28Santa_Cruz%29_Oil_and_Gas_Field_%28Argentina%29,,,,1.279430037,2024,6.1428405,2024,1.3155683676615
Argentina,Estacion Fernandez Oro Oil and Gas Field (Argentina),operating,,Ypf S.A.,YPF (64.3%);Petrobras (18%);Pampa Energia SA (17.7%),YPF (64.3%);Petróleo Brasileiro S.A. (18%);Pampa Energia SA (17.7%),-39.0115,-67.8666,exact,Rio Negro,Americas,OG0017290,https://www.gem.wiki/Estacion_Fernandez_Oro_Oil_and_Gas_Field_%28Argentina%29,,1969,,0.2958979338,2024,325.1886835,2024,2.2089829588305
Argentina,Estancia Agua Fresca Oil and Gas Field (Argentina),operating,,Compañía General De Combustibles S.A.,,,-50.7612,-70.52856,exact,Santa Cruz,Americas,OG0017291,https://www.gem.wiki/Estancia_Agua_Fresca_Oil_and_Gas_Field_%28Argentina%29,,,,0.0447369391,2023,0.8988459585,2023,0.0500248498738555
Argentina,Estancia Cholita Oil and Gas Field (Argentina),operating,,Ypf S.A.,,,-46.42426,-69.52925,exact,Santa Cruz,Americas,OG0017292,https://www.gem.wiki/Estancia_Cholita_Oil_and_Gas_Field_%28Argentina%29,,,,0.7218981815,2024,101.5092375,2024,1.3190770257125
Argentina,Estructura Cruz de Piedra Oil and Gas Field (Argentina),operating,,Ypf S.A.,,,-33.0676,-68.80812,exact,Mendoza,Americas,OG0017293,https://www.gem.wiki/Estructura_Cruz_de_Piedra_Oil_and_Gas_Field_%28Argentina%29,,,,0.3784770899,2024,1.323709,2024,0.38626446994700003
Argentina,Filo Morado Oil and Gas Field (Argentina),operating,,Ypf S.A.,,,-37.29118,-69.66476,exact,Neuquén,Americas,OG0017294,https://www.gem.wiki/Filo_Morado_Oil_and_Gas_Field_%28Argentina%29,,,,0.01246078882,2023,28.74478417,2023,0.18156635409211003
Argentina,Filon 3A Oil and Gas Field (Argentina),operating,,Total Austral S.A.,,,-37.94771,-69.07343,exact,Neuquén,Americas,OG0017295,https://www.gem.wiki/Filon_3A_Oil_and_Gas_Field_%28Argentina%29,,,,0.04371631955,2023,24.74566471,2023,0.18929506503893
Argentina,Filon 3C Oil and Gas Field (Argentina),operating,,Total Austral S.A.,,,-37.9645,-68.98545,exact,Neuquén,Americas,OG0017296,https://www.gem.wiki/Filon_3C_Oil_and_Gas_Field_%28Argentina%29,,,,0.04469166128,2024,175.5887798,2024,1.0776804528433999
Argentina,Fortin de Piedra Oil and Gas Field (Argentina),operating,,Tecpetrol S.A.,Tecpetrol S.A. (100%),Tecpetrol S.A. (100%),-38.54762,-69.09471,exact,Neuquén,Americas,OG0017297,https://www.gem.wiki/Fortin_de_Piedra_Oil_and_Gas_Field_%28Argentina%29,,,,1.542694763,2024,5111.732254,2024,31.615015613281997
Argentina,Guanaco (Neuquén) Oil and Gas Field (Argentina),operating,,Ypf Sa,,,-38.85577,-69.27688,exact,Neuquén,Americas,OG0017298,https://www.gem.wiki/Guanaco_%28Neuqu%C3%A9n%29_Oil_and_Gas_Field_%28Argentina%29,,,,0.04799186588,2022,64.24891,2022,0.42596820340999997
Argentina,Jaguel Casa de Piedra Sur Oil and Gas Field (Argentina),operating,2016,Pluspetrol S.A.,,,-37.40937,-68.47483,exact,Mendoza,Americas,OG0017299,https://www.gem.wiki/Jaguel_Casa_de_Piedra_Sur_Oil_and_Gas_Field_%28Argentina%29,,,,0.3902127575,2024,2.133887333,2024,0.402766416680039
Argentina,Jagüel Casa de Piedra Oil and Gas Field (Argentina),operating,,Pluspetrol S.A.,,,-37.4063,-68.43983,exact,Mendoza,Americas,OG0017300,https://www.gem.wiki/Jag%C3%BCel_Casa_de_Piedra_Oil_and_Gas_Field_%28Argentina%29,,,,0.3950634187,2024,3.818861165,2024,0.41752977893369503
Argentina,Jagüel de los Machos Oil and Gas Field (Argentina),operating,,Petroquimica Comodoro Rivadavia S.A.,,,-38.1371,-68.394,exact,La Pampa,Americas,OG0017301,https://www.gem.wiki/Jag%C3%BCel_de_los_Machos_Oil_and_Gas_Field_%28Argentina%29,,,,0.1925805075,2024,25.190183,2024,0.34077435408900003
Argentina,Jorge Oil and Gas Field (Argentina),operating,,Pan American Energy Sl,,,-45.91906,-68.32784,exact,Chubut,Americas,OG0017302,https://www.gem.wiki/Jorge_Oil_and_Gas_Field_%28Argentina%29,,,,0.7754732945,2024,11.1420995,2024,0.8410222658585
Argentina,Km. 20 Oil and Gas Field (Argentina),operating,,Compañías Asociadas Petroleras S.A.,,,-45,-67.833333,approximate,Chubut,Americas,OG0017303,https://www.gem.wiki/Km._20_Oil_and_Gas_Field_%28Argentina%29,,,,0.3361214391,2024,0.0203305,2024,0.33624104343149996
